World Port Index Number,Latitude,Longitude,Main Port Name
13570.0,-31.716667,-60.533333,Parana
13560.0,-31.65,-60.7,Santa Fe
12600.0,-2.783333,-42.283333,Tutoia
610.0,62.0,-49.666667,Paamuit (Frederikshab)
15000.0,-10.1,-78.166667,Punta Lobitos (Bahia De Huarmey)
15995.0,32.366667,-117.1,Rosarito
16980.0,45.6,-121.183333,The Dalles
13660.0,-33.483333,-60.016667,Ramallo
13980.0,-54.816667,-68.3,Ushuaia
3270.0,42.783333,-80.2,Port Dover
19320.0,56.733333,-134.35,Washington Bay
12740.0,-8.4,-34.966667,Porto De Suape
3092.0,43.083333,-79.716667,Thorold
14270.0,-41.483333,-72.966667,Puerto Montt
13970.0,-53.783333,-67.683333,Rio Grande
3650.0,42.616667,-82.516667,Walpole Island
12960.0,-23.8,-45.4,Sao Sebastiao
2030.0,48.45,-68.516667,Rimouski
13080.0,-30.033333,-51.233333,Porto Alegre
3390.0,42.316667,-83.033333,Windsor
9220.0,29.716667,-95.216667,Pasadena
3890.0,44.566667,-80.45,Thornbury
12415.0,5.616667,-55.1,Paranam
19050.0,53.25,-132.083333,Queen Charlotte
8667.0,27.633333,-82.566667,Port Manatee
19920.0,57.733333,-153.316667,Port Obrien
18730.0,49.233333,-124.816667,Port Alberni
13000.0,-26.25,-48.633333,Sao Francisco
18660.0,48.65,-123.383333,Sidney
12970.0,-23.95,-46.3,Santos
3530.0,41.45,-82.716667,Sandusky
16590.0,38.583333,-121.5,Sacramento
14190.0,-51.716667,-72.566667,Puerto Natales
13170.0,-32.316667,-58.066667,Paysandu
8670.0,27.916667,-82.45,Tampa
8320.0,37.533333,-77.416667,Richmond
4350.0,43.0,-82.433333,Port Huron
13965.0,-53.166667,-68.5,San Sebastian Bay
13830.0,-38.8,-62.283333,Puerto Nacional
13640.0,-33.233333,-60.333333,Villa Constitucion
13840.0,-38.783333,-62.3,Puerto Galvan
18330.0,49.83416667,-124.5319444,Westview
17900.0,48.45,-122.9,Richardson
3000.0,43.616667,-79.383333,Toronto
13960.0,-51.616667,-68.966667,Puerto Gallegos
18760.0,48.95,-125.55,Ucluelet
8610.0,26.766667,-80.05,Palm Beach
13630.0,-32.95,-60.633333,Rosario
13650.0,-33.333333,-60.233333,San Nicolas
13690.0,-33.75,-59.183333,Puerto Ibicuy
9280.0,28.45,-96.4,Port Oconnor
12850.0,-20.316667,-40.333333,Vitoria
17410.0,47.65,-122.7,Silverdale
14640.0,-26.35,-70.65,Puerto Chanaral
16560.0,38.233333,-121.516667,Walnut Grove
14220.0,-42.483333,-73.766667,Puerto Castro
3710.0,43.0,-82.416667,Point Edward
2210.0,46.35,-72.55,Trois Rivieres
2710.0,44.383333,-75.933333,Rockport
13820.0,-38.8,-62.266667,Puerto Ingeniero White
13600.0,-32.716667,-60.733333,Puerto San Martin
12491.0,-1.55,-48.75,Vila Do Conde
8630.0,26.1,-80.116667,Port Everglades
3070.0,43.233333,-79.216667,Port Weller
1955.0,50.2,-66.383333,Sept Iles
16120.0,34.15,-119.2,Port Hueneme
18160.0,49.283333,-122.883333,Port Moody
14075.0,-54.933333,-67.6,Puerto Williams
14650.0,-25.4,-70.483333,Taltal
13981.0,-33.3,-60.333333,Villa Constitucion
15030.0,-9.083333,-78.616667,Puerto De Chimbote
3660.0,42.716667,-82.483333,Sombra
3590.0,42.2,-83.15,Wyandotte
3010.0,43.55,-79.583333,Port Credit
13700.0,-34.083333,-59.033333,Zarate
8830.0,29.483333,-89.683333,Port Sulphur
12855.0,-20.283333,-40.25,Tubarao
3090.0,43.0,-79.25,Welland
13940.0,-49.316667,-67.7,Puerto San Julian
11770.0,10.2,-61.7,Point Fortin
8530.0,32.083333,-81.083333,Savannah
15110.0,-6.833333,-79.933333,Pimental
2180.0,46.816667,-71.216667,Quebec
12980.0,-25.5,-48.516667,Paranagua
18340.0,49.866667,-124.533333,Powell River
2220.0,46.05,-73.116667,Sorel
14130.0,-53.633333,-70.916667,Port San Juan De La Juan
8460.0,34.216667,-77.816667,Wrightsville
13610.0,-32.75,-60.733333,San Lorenzo
14080.0,-52.466667,-69.55,Punta Delgada
8440.0,34.683333,-77.133333,Swansboro
9510.0,21.283333,-89.666667,Progreso
13860.0,-40.566667,-62.233333,San Blas
18960.0,54.566667,-130.433333,Port Simpson
28550.0,58.383351,24.480001,Parnu
28520.0,58.866684,23.048341,Heltermaa
46855.0,-28.81,32.09833333,Richards Bay
28740.0,54.533333,18.55,Gdynia
28710.0,54.35,18.666667,Gdansk
28790.0,54.433333,16.416667,Darlowo
28800.0,54.216667,15.55,Kolobrzeg
29085.0,55.066667,15.133333,Nekso
24960.0,57.383333,18.2,Klintehamn
62130.0,33.883333,130.883333,Kokura Ko
41045.0,45.216667,14.55,Omisalj
40100.0,38.2,15.566667,Messina
30725.0,53.916667,9.516667,Itzehoe
35750.0,50.966667,1.85,Calais
35740.0,51.0,2.116667,Gravelines
5480.0,47.75,-90.333333,Grand Marais
4800.0,41.883333,-87.6,Chicago
12935.0,-23.016667,-44.033333,Guaiba Island Terminal
2975.0,45.883333,-73.2,Contrecour
29720.0,54.666667,11.733333,Nysted
52090.0,0.5,123.05,Gorontalo
5350.0,47.466667,-87.866667,Copper Harbor
13710.0,-34.15,-58.966667,Campana
45814.0,18.033333,-16.033333,Nouakchott
36220.0,48.533333,-2.75,Le Legue
60000.0,32.083333,118.75,Nanjing
9080.0,29.833333,-93.966667,Port Arthur
400.0,65.266667,-14.0,Seydhisfjordhur
13670.0,-33.583333,-59.816667,San Pedro
60060.0,30.583333,114.283333,Hankow
46305.0,1.866667,9.766667,Bata
45165.0,31.166667,29.833333,Al Iskandariyh (Alexandria)
42920.0,37.433333,24.95,Limin Sirou
42200.0,38.033333,23.55,Elevsis
35732.0,51.066667,2.35,Dunkerque Port Ouest
18441.0,50.066667,-125.283333,Duncan Bay
14500.0,-33.033333,-71.616667,Bahia De Valparaiso
14340.0,-39.8,-73.25,Bahia De Valdivia
5740.0,46.183333,-62.533333,Georgetown
4230.0,46.283333,-83.783333,Bruce Mines
4170.0,45.916667,-82.466667,Gore Bay
4050.0,45.766667,-80.566667,Byng Inlet
3050.0,43.25,-79.85,Hamilton
2740.0,44.233333,-76.5,Kingston
18630.0,48.8,-123.2,Lyall Harbor
46330.0,3.5,8.566667,Luba
2310.0,45.466667,-74.083333,Oka Sur Le Lac
2420.0,45.65,-74.933333,Montebello
2510.0,45.483333,-75.65,Gatineau
2530.0,45.433333,-75.7,Hull
5130.0,46.733333,-84.5,Goulais Bay
42760.0,39.1,26.566667,Mitilini
42820.0,38.366667,26.133333,Khios
30720.0,53.9,9.15,Brunsbuttel Canal Terminals
42310.0,38.45,23.6,Dhiavlos Steno
43030.0,36.716667,24.45,Milos
43155.0,35.2,25.716667,Ayios Nikolaos
43250.0,36.9,27.283333,Limin Kos
47310.0,-12.266667,43.75,Fomboni
5180.0,48.65,-86.316667,Heron Bay
27610.0,63.283333,22.233333,Hellnas
18525.0,49.133333,-123.85,Harmac
6170.0,45.183333,-61.65,Goldsboro
56015.0,-8.933333,-140.083333,Baie Taiohae
57825.0,23.05,113.5,Huangpuxingang
20498.0,68.783333,-114.766667,Bernard Harbor
14560.0,-29.966667,-71.366667,Bahia Herradura Guayacan
15645.0,13.583333,-89.866667,Acajutla Offshore Terminal
18916.0,52.6,-128.516667,Klemtu
2370.0,45.583333,-74.466667,Chute A Blondeau
2390.0,45.616667,-74.616667,Hawkesbury
2400.0,45.65,-74.866667,Fassett
2480.0,45.516667,-75.4,Cumberland
2490.0,45.533333,-75.416667,Masson
2550.0,45.316667,-73.883333,Beauharnois
2830.0,44.2,-76.733333,Millhaven
4120.0,45.75,-81.8,Manitowaning
11050.0,18.216667,-70.516667,Las Calderas
45151.0,31.483333,31.75,Damietta
46340.0,1.083333,9.7,Cogo
46451.0,-3.75,10.516667,Etame Terminal
47320.0,-12.15,44.4,Moutsamoudu
47340.0,-12.783333,45.25,Dzaoudzi
28496.0,59.45087,24.6722,Meeruse
28498.0,59.45454,24.66745,Bekkeri
28492.0,59.4570562,24.70300272,Lahesuu
14635.0,-27.083333,-70.866667,Puerto Calderilla
2430.0,45.616667,-75.016667,Papineauville
14250.0,-42.15,-73.483333,Puerto Quemchi
3330.0,41.816667,-82.666667,Pelee I North Wharf
41950.0,36.75,22.566667,Yithion
18090.0,49.133333,-123.183333,Steveston
14630.0,-27.05,-70.833333,Puerto Caldera
15490.0,9.433333,-84.166667,Puerto Quepos
41910.0,36.9,21.666667,Pilos
2300.0,45.4,-74.033333,Vaudreuil
3095.0,43.183333,-79.283333,St Catherine
2880.0,44.016667,-77.133333,Picton
3110.0,43.166667,-79.066667,Queenston
44910.0,35.133333,32.833333,Xeros
36850.0,47.283333,-2.2,St Nazaire
3810.0,44.75,-81.133333,Wiarton
15275.0,-2.283333,-79.9,Puerto Maritimo De Guayaquil
40980.0,45.05,14.066667,Zaliv Rasa
14470.0,-33.583333,-71.616667,Puerto San Antonio
45172.0,31.1,29.616667,Sidi Kerir (Kurayr)
38770.0,43.383333,4.816667,Port Saint Louis Du Rhone
42860.0,37.683333,26.95,Pithagorion
2990.0,43.85,-78.933333,Port Whitby
14800.0,-18.466667,-70.333333,Rada De Arica
29905.0,55.516667,9.616667,Skaerbaek
39100.0,41.916667,8.75,Port D' Ajaccio
2340.0,45.566667,-74.333333,St Andrews East
2590.0,45.133333,-74.366667,St Anicet
46310.0,3.8,8.083333,Serpentina Terminal
4220.0,46.25,-83.566667,Thessalon
2470.0,45.55,-75.3,Rockland
35840.0,49.483333,0.116667,Port Of Le Havre
14100.0,-53.166667,-70.9,Rada Punta Arenas
14000.0,-51.7,-57.833333,Stanley
39090.0,41.683333,8.9,Port De Propriano
2330.0,45.533333,-74.2,St Placide
35950.0,49.65,-1.633333,Rade De Cherbourg
3760.0,44.5,-81.383333,Southampton
2570.0,45.25,-74.25,St Zotique
14330.0,-39.866667,-73.433333,Puerto De Corral
2460.0,45.6,-75.233333,Thurso
2730.0,44.2,-76.433333,Wolfe Island
35850.0,49.45,1.066667,Port Of Rouen
2600.0,45.133333,-74.5,South Lancaster
47985.0,27.833333,33.6,Zeit Bay Terminal
48060.0,29.033333,33.116667,Ras Abu Zanimah
62118.0,33.933333,130.833333,Hibikinada
61480.0,35.066667,136.866667,Nagoya Ko
45320.0,32.366667,15.216667,Misratah
45290.0,30.85,20.05,Ez Zueitina
45280.0,32.116667,20.05,Banghazi
50045.0,0.85,104.6,Kijang
48390.0,29.783333,48.8,Khawr Al Amaya
48360.0,29.016667,48.166667,Mina Abd Allah
40250.0,37.216667,15.233333,Augusta
50340.0,-5.883333,107.716667,Ardjuna Oil Field
45323.0,32.666667,14.25,Khoms
45337.0,33.9,12.65,Bouri Oil Field
450.0,64.933333,-14.016667,Budir
61875.0,38.016667,139.233333,Eastern Part Of Niigata-Ko
45850.0,10.633333,-14.616667,Kamsar
45857.0,9.166667,-13.2,Benti
48361.0,29.066667,48.166667,Mina Al Ahmadi
48540.0,25.633333,57.766667,Jask
51850.0,-2.616667,116.3,Gunung Batu Besar
52760.0,-3.283333,127.083333,Namlea
51330.0,-8.35,122.983333,Larantuka
51340.0,-8.833333,121.65,Ende
45110.0,31.666667,34.5,Ashqelon
45220.0,32.083333,23.983333,Mersa Tobruq
45330.0,32.9,13.183333,Mina Tarabulus (Tripoli)
48406.0,30.133333,47.916667,Khawr Al Zubair Lng Terminal
48530.0,27.1,56.45,Jazireh-Ye Hormoz
48535.0,25.9,54.55,Jazireh-Ye Sirri
50518.0,3.366667,99.483333,Kuala Tanjung
51736.0,4.683333,118.25,Mostyn
51860.0,-3.233333,116.216667,Kota Baru
52230.0,-1.983333,121.333333,Kolonodale
52260.0,-5.466667,122.616667,Baubau
53100.0,-2.933333,132.283333,Fakfak
56025.0,-2.833333,-171.716667,Canton Island
61642.0,34.183333,132.516667,Mitsukojima
61820.0,36.183333,136.1,Fukui Ko
34020.0,53.8,-9.533333,Westport
45296.0,30.516667,18.566667,Ras   Lanuf
15570.0,13.4,-87.45,Puerto De Hencan
51720.0,5.833333,118.116667,Pelabuhan Sandakan
61353.0,37.833333,140.95,Soma
11450.0,16.233333,-61.533333,Pointe A Pitre
50805.0,1.35,102.166667,Sungaipakning
11670.0,12.05,-61.75,St George's
52270.0,-4.85,122.733333,Raha Roadstead
48468.0,29.016667,49.483333,Sirus Oil Terminal
51584.0,2.15,111.35,Tg. Mani
51803.0,0.366667,117.566667,Tanjung Sangata
51504.0,-4.666667,106.65,Widuri Marine Terminal
50300.0,-2.983333,104.833333,Sungaigerong
59385.0,8.233333,126.316667,Mangagoy
48295.0,25.683333,52.416667,Jazirat Halul
47160.0,2.033333,45.35,Muqdisho
47150.0,1.716667,44.783333,Marka
46235.0,4.0,7.766667,Odudu Terminal
14860.0,-17.0,-72.116667,Bahia De Matarani
46161.0,5.166667,5.183333,Forcados Oil Terminal
46206.0,4.183333,7.233333,Bonny Offshore Terminal
57275.0,-21.383333,165.816667,Baie De Kouaoua
23465.0,59.266667,5.183333,Akrahamn
11550.0,14.6,-61.066667,Fort De France
57890.0,25.133333,121.766667,Chi-Lung
57953.0,23.783333,120.166667,Mailiao
60330.0,35.983333,126.616667,Kunsan
44180.0,44.883333,37.316667,Anapa
56840.0,-5.3,150.983333,Bialla
14060.0,-54.266667,-36.5,Grytviken
28310.0,60.616667,28.566667,Gavan Vysotsk
27130.0,65.016667,21.383333,Brannfors
59670.0,8.333333,123.866667,Jimenez
14960.0,-11.75,-77.183333,Bahia De Ancon
15200.0,-4.45,-81.283333,Caleta Lobitos
44210.0,44.55,38.066667,Gelendzhik
11160.0,18.333333,-65.633333,Bahia De Fajardo
46670.0,-7.933333,-14.416667,Georgetown
56350.0,11.333333,162.333333,Enitwetak Island
57437.0,12.666667,101.166667,Map Ta Phut
55230.0,-36.933333,174.783333,Manukau Harbor
38190.0,28.95,-13.533333,Arrecife
58740.0,10.133333,124.833333,Maasin
56370.0,8.716667,167.733333,Kwajalein
21315.0,69.52562925,19.00754929,Olavsvern
46195.0,4.233333,8.033333,Qua Iboe Oil Terminal
14840.0,-17.633333,-71.366667,Puerto Ilo
47700.0,-21.35,55.466667,Saint-Pierre
47680.0,-20.866667,55.45,Saint-Denis
15210.0,-4.25,-81.233333,Puerto Cabo Blanco
27250.0,65.9,22.65,Torehamn
14980.0,-11.116667,-77.616667,Puerto De Huacho
28370.0,59.933333,30.3,Sankt-Peterburg
14950.0,-12.05,-77.15,Puerto Del Callao
45821.0,14.7,-17.283333,Rufisque
11110.0,18.466667,-66.116667,San Juan
47220.0,-4.616667,55.45,Victoria
13250.0,-25.266667,-57.683333,Puerto De Asuncion
44140.0,45.35,37.35,Temryuk
11280.0,17.966667,-66.916667,Playa De Guanica
45720.0,35.25,-3.916667,Port D Al Hoceima
11260.0,17.983333,-66.616667,Playa De Ponce
11270.0,18.016667,-66.766667,Playa De Guayanilla
55320.0,-43.6,172.716667,Port Lyttelton
59070.0,10.483333,123.416667,San Carlos
56530.0,14.966667,145.616667,Tinian
58800.0,11.05,124.383333,Palompon
56975.0,-8.216667,157.183333,Port Noro
57434.0,10.083333,101.416667,Tantawan Marine Terminal
57460.0,13.116667,100.883333,Si Racha Terminal
58640.0,11.6,125.433333,Port Borongan
57443.0,12.633333,101.3,Rayong Tpi Terminal
48282.0,24.2,52.7,Jabal Az Zannah/ruways
45440.0,37.283333,9.883333,Banzart
43900.0,45.35,36.483333,Kerch
43850.0,45.016667,35.433333,Feodosiya
43645.0,46.3,30.65,Illichivsk
35290.0,50.15,-5.066667,Falmouth Harbour
35015.0,51.55,-2.983333,Newport
45808.0,23.7,-15.916667,Ad Dakhla
12210.0,10.233333,-64.566667,Bahia De Pertigalete
32980.0,56.95,-7.483333,Castle Bay
43370.0,40.183333,26.366667,Eceabat
43435.0,41.116667,29.05,Istinye
57655.0,10.316667,107.066667,Mui Vung Tau
44625.0,40.733333,29.816667,Golcuk Burnu
44802.0,36.866667,36.133333,Botas Dortyol Oil Terminal
45809.0,27.083333,-13.433333,Laayoune
43700.0,46.183333,30.366667,Belgorod-Dnestrovsky
45370.0,33.883333,10.85,Houmt Souk
45390.0,34.733333,10.766667,Mersa Sfax
57520.0,10.216667,103.966667,Duong Dong
48274.0,25.466667,55.483333,Al Hamriyah Lpg Terminal
31390.0,51.4,0.55,Chatham Docks
48271.0,25.416667,55.366667,Ash Shariqah
11750.0,10.4,-61.5,Point Lisas Industrial Port
45460.0,36.966667,8.766667,Tabarka
43673.0,46.833333,31.933333,Port Oktyabrsk
13130.0,-34.433333,-57.45,Puerto Sauce
57610.0,11.883333,109.166667,Vinh Cam Ranh
48152.0,15.3,42.666667,Salif
48650.0,22.57305556,70.04555556,Bedi
48605.0,24.766667,67.35,Muhamamad Bin Qasim
48600.0,24.783333,66.983333,Karachi
48617.0,22.72833333,69.70666667,Mundra
48670.0,22.46805556,69.07972222,Okha
8170.0,38.333333,-75.083333,Ocean City
7920.0,40.566667,-74.216667,Chrome
7895.0,40.633333,-74.2,Bayway
7690.0,42.216667,-73.85,Catskill
7680.0,41.933333,-73.966667,Kingston
7660.0,41.5,-74.0,Newburgh
7520.0,41.35,-72.383333,Essex
7510.0,41.516667,-72.083333,Norwich
7450.0,41.066667,-71.933333,Montauk Harbor
56272.0,21.316667,-158.116667,Barber's Point
56260.0,21.083333,-157.033333,Kaunakakai
56200.0,20.866667,-156.666667,Lahaina
17080.0,46.966667,-123.9,Hoquiam
7320.0,41.55,-70.616667,Falmouth
6770.0,44.233333,-68.35,Bass Harbor
19820.0,57.783333,-152.4,Kodiak
19795.0,60.683333,-151.4,Nikiski
19530.0,58.25,-134.9,Funter
19240.0,55.2,-132.833333,Hydaburg
19220.0,55.533333,-132.4,Kasaan
17920.0,48.533333,-123.016667,Friday Harbor
17100.0,48.366667,-124.616667,Neah Bay
16720.0,43.116667,-124.416667,Bandon
16660.0,40.716667,-124.216667,Fields Landing
5410.0,46.8,-90.816667,Bayfield
5280.0,46.533333,-87.383333,Marquette
5020.0,45.083333,-87.6,Marinette
4960.0,44.283333,-88.266667,Kaukauna
4780.0,41.666667,-87.433333,Indiana Harbor
4750.0,41.733333,-86.9,Michigan City
4510.0,45.65,-84.466667,Cheboygan
20480.0,71.283333,-156.783333,Barrow
19910.0,57.533333,-153.983333,Larsen Bay
16410.0,38.1,-122.266667,Mare Island
9250.0,28.95,-95.333333,Freeport
8790.0,30.383333,-88.883333,Biloxi
8490.0,33.366667,-79.283333,Georgetown
4470.0,45.066667,-83.416667,Alpena
5270.0,46.416667,-86.65,Munising
19310.0,56.966667,-133.933333,Kake
7330.0,41.283333,-70.1,Nantucket
7410.0,41.666667,-71.266667,Bristol
8850.0,29.916667,-90.066667,Gretna
20250.0,58.716667,-157.016667,Naknek
20280.0,58.816667,-158.566667,Ekuk
20340.0,63.033333,-163.55,Kotlik
20450.0,66.916667,-162.583333,Kotzebue
4610.0,45.316667,-85.266667,Charlevoix
4820.0,42.3,-87.833333,Great Lakes
16838.0,46.3,-124.05,Ilwaco
16920.0,46.016667,-122.85,Kalama
17840.0,48.233333,-122.683333,Coupeville
19450.0,58.2,-136.35,Elfin Cove
19788.0,60.05,-151.683333,Ninilchik
6660.0,44.533333,-67.883333,Milbridge
6790.0,44.266667,-68.583333,Brooklin
56160.0,20.033333,-155.833333,Kawaihae
19890.0,57.566667,-154.45,Karluk
20240.0,58.2,-157.366667,Egegik
5310.0,46.766667,-88.466667,L Anse
5420.0,46.783333,-90.783333,La Pointe
19090.0,55.916667,-130.0,Hyder
19805.0,60.55,-152.133333,Drift River
6850.0,44.133333,-68.866667,North Haven
8040.0,39.7,-75.516667,Deepwater Point
8200.0,39.533333,-76.083333,Havre De Grace
8330.0,36.183333,-76.466667,Hertford
8895.0,30.016667,-90.833333,Convent
16480.0,38.033333,-122.133333,Martinez
16550.0,38.166667,-121.6,Isleton
7120.0,44.316667,-69.766667,Augusta
7220.0,42.533333,-70.883333,Beverly
7310.0,41.65,-70.283333,Hyannis
8150.0,40.1,-74.85,Bristol
16960.0,45.583333,-122.4,Camas
19270.0,55.55,-133.1,Klawock
16570.0,38.333333,-121.566667,Courtland
19260.0,55.466667,-133.15,Craig
8480.0,33.916667,-78.016667,Southport
8740.0,29.816667,-85.316667,Port St Joe
8920.0,29.95,-90.316667,St Rose
9310.0,27.833333,-97.05,Port Aransas
8510.0,32.366667,-80.683333,Port Royal
19400.0,56.25,-134.65,Port Alexander
19380.0,56.3,-134.666667,Port Armstrong
16450.0,38.05,-122.183333,Port Costa
20230.0,57.533333,-157.416667,Ugashik
4620.0,44.766667,-85.616667,Traverse City
19620.0,59.55,-139.733333,Yakutat
3580.0,42.133333,-83.166667,Trenton
9320.0,27.816667,-97.183333,Port Ingleside
19760.0,60.1,-149.433333,Seward
20130.0,53.866667,-166.533333,Unalaska
5290.0,46.566667,-87.383333,Presque Isle
7280.0,41.95,-70.666667,Plymouth
6760.0,44.133333,-68.45,Swans Island
19210.0,56.466667,-132.383333,Wrangell
16270.0,36.966667,-122.016667,Santa Cruz
8930.0,30.05,-90.55,Reserve
3420.0,43.033333,-78.883333,Tonawanda
19440.0,57.966667,-136.233333,Pelican
17940.0,48.616667,-123.166667,Roche  Harbor
17040.0,46.916667,-124.116667,Westhaven Cove
5400.0,46.666667,-90.883333,Washburn
16370.0,37.916667,-122.366667,Point Richmond
6690.0,44.466667,-68.183333,Sorrento
19410.0,57.05,-135.333333,Sitka
4430.0,44.266667,-83.5,Tawas City
19780.0,59.433333,-151.733333,Seldovia
8893.0,29.9792,-90.8275,St. James
9260.0,28.683333,-96.216667,Palacios
3540.0,41.516667,-82.933333,Port Clinton
16520.0,37.95,-121.3,Stockton
7030.0,43.866667,-69.55,South Bristol
4740.0,42.116667,-86.483333,St Joseph
20305.0,59.016667,-161.833333,Platinum
4600.0,45.366667,-84.966667,Petoskey
19770.0,59.35,-151.816667,Port Graham
16540.0,38.15,-121.7,Rio Vista
19280.0,55.533333,-133.633333,Steamboat Bay
20360.0,63.483333,-162.033333,St. Michael
19740.0,60.05,-148.066667,San Juan Cannery
8590.0,29.9,-81.316667,St Augustine
8822.0,28.45,-90.7,Southwest Pass
6990.0,44.066667,-69.183333,Thomaston
7140.0,43.733333,-70.016667,South Harpswell
4340.0,42.816667,-82.483333,St Clair
16190.0,35.133333,-120.65,Pismo Beach
16380.0,37.966667,-122.433333,Point San Pablo
6720.0,44.283333,-68.316667,Southwest Harbor
19300.0,56.816667,-132.95,Petersburg
8350.0,35.866667,-76.75,Plymouth
8870.0,35.066667,-90.166667,Port Of Memphis
19990.0,58.483333,-152.583333,Port William
17250.0,47.733333,-122.65,Poulsbo
3550.0,41.65,-82.816667,Put In Bay
16930.0,45.866667,-122.8,St Helens
19810.0,57.916667,-152.5,Ouzinkie
7940.0,40.55,-74.25,Sewaren
17990.0,48.6,-122.933333,Orcas
16390.0,38.016667,-122.366667,Pinole Point
7580.0,41.133333,-73.283333,Southport
8160.0,40.2,-74.766667,Trenton
7760.0,40.766667,-74.016667,Weehawken
7730.0,42.65,-73.75,Rensselaer
19680.0,60.77833333,-148.6944444,Whittier
7670.0,41.7,-73.95,Poughkeepsie
7650.0,40.933333,-73.9,Yonkers
7430.0,41.583333,-71.4,Quonset Point
8190.0,38.366667,-75.6,Salisbury
32440.0,58.983333,-2.966667,Kirkwall
32730.0,62.083333,-7.25,Sorvagur
32340.0,57.683333,-4.033333,Cromarty
32702.0,62.116667,-6.716667,Runavik
32676.0,61.483333,-6.8,Vagur
32780.0,58.616667,-3.55,Scrabster Harbor
32720.0,62.15,-7.166667,Vestmanna
32600.0,60.167,-1.15,Lerwick
32680.0,61.55,-6.8,Tvoroyri
32740.0,62.25,-6.8,Fuglafjordur
32450.0,58.966667,-3.3,Stromness
32750.0,62.233333,-6.583333,Klaksvik
32690.0,62.0,-6.75,Torshavn
34560.0,54.033333,-6.133333,Greenore
3360.0,42.016667,-82.733333,Kingsville
34360.0,51.85,-8.266667,Cork
62550.0,59.566667,150.716667,Bukhta Nagayeva (Magadan)
59860.0,26.083333,119.3,Fuzhou
60390.0,35.1,129.033333,Busan
60385.0,35.133333,128.65,Chinae
57864.0,23.75666667,117.505,Dongshan
62225.0,31.383333,130.55,Kiire
15830.0,25.6,-109.066667,Topolobampo
46130.0,6.4,3.4,Lagos
33780.0,54.733333,-5.716667,Kilroot
15850.0,27.916667,-110.916667,Guaymas
3490.0,41.5,-81.716667,Cleveland
3560.0,41.7,-83.466667,Toledo
60610.0,43.10888889,131.8883333,Vladivostok
15765.0,17.933333,-102.166667,Lazaro Cardenas
60980.0,49.083333,142.033333,Uglegorsk
48263.0,25.36277778,56.36888889,Khawr Fakkan
46320.0,3.75,8.783333,Malabo
61280.0,40.533333,141.55,Hachinohe Ko
60410.0,36.05,129.383333,Pohang
61250.0,43.95,141.633333,Rumoi Ko
15880.0,27.183333,-112.1,Isla San Marcos
36460.0,48.383333,-4.5,Rade De Brest
60820.0,53.133333,140.733333,Nikolayevsk Na Amur
57935.0,25.183333,121.4,Tan-Shui
38010.0,37.1,-8.616667,Lagos
15790.0,20.616667,-105.266667,Puerto Vallarta
61045.0,52.216667,141.516667,Lazarev
6000.0,46.15,-60.2,Sydney
60810.0,51.466667,140.783333,De Kastri
15870.0,27.333333,-112.283333,Santa Rosalia
6920.0,44.416667,-69.0,Belfast
60540.0,42.65,130.8,Pos'yet
15770.0,19.05,-104.316667,Manzanillo
50922.0,-5.919166667,105.9972222,Merak Mas Terminal
15920.0,24.166667,-110.316667,La Paz
15975.0,28.05,-115.183333,Puerto Morro Redondo
54620.0,-20.316667,118.583333,Port Hedland
46470.0,-4.783333,11.833333,Pointe Noire
48250.0,23.633333,58.583333,Mina Qabus
60930.0,46.666667,141.866667,Nevelsk
54520.0,-32.05,115.75,Fremantle
3570.0,41.883333,-83.333333,Monroe
7870.0,40.633333,-74.2,Gulfport SI
16830.0,44.616667,-123.933333,Toledo
54630.0,-17.966667,122.233333,Broome
10006.0,24.05,-74.533333,Cockburn Town
54555.0,-26.083333,113.4,Useless Loop
54540.0,-28.783333,114.6,Geraldton
62495.0,26.416667,127.9,Kin Wan
33770.0,54.616667,-5.9,Belfast
60940.0,47.05,142.05,Kholmsk
33145.0,54.05,-5.983333,Kilkeel
48255.0,23.633333,58.516667,Mina Al Fahl
60730.0,42.8,132.883333,Nakhodka
46640.0,-22.95,14.5,Walvis Bay
62505.0,26.266667,127.916667,Nakagusuku
46280.0,4.05,9.683333,Douala
60795.0,48.97361111,140.2680556,Sovetskaya Gavan
34480.0,53.35,-6.25,Dublin
1957.0,50.166667,-66.483333,Pointe Noire
60800.0,49.083333,140.283333,Bukhta Vanino
33790.0,54.85,-5.8,Larne
7850.0,40.65,-74.133333,Port Richmond SI
60380.0,35.183333,128.566667,Masan
57870.0,24.45,118.066667,Xiamen
15810.0,23.2,-106.416667,Mazatlan
46210.0,4.766667,7.0,Port Harcourt
33680.0,54.1,-6.25,Warren Point
15760.0,16.85,-99.933333,Acapulco
34390.0,52.383333,-6.95,New Ross
36680.0,47.75,-3.35,Lorient
34025.0,53.716667,-6.3,Drogheda
57760.0,20.05,110.283333,Haikou
34350.0,51.85,-8.3,Cobh
42620.0,41.0,25.133333,Lagos
59910.0,28.016667,120.65,Wenzhou
54760.0,-42.883333,147.333333,Hobart
7860.0,40.633333,-74.166667,Mariners Harbor SI
34420.0,52.25,-6.333333,Rosslare
34400.0,52.266667,-7.116667,Waterford
62497.0,26.216667,127.8,Nishihara
46560.0,-8.8,13.25,Luanda
60920.0,46.616667,142.766667,Korsakov
61545.0,34.2,135.133333,Wakayama-Shimotsu Ko
60340.0,34.783333,126.383333,Mokpo
